HomeRegion,AcademicYear,Sex,TCAS,GPAX,NumAnwser,Status
Bangkok,1,0,1,3.19,12,Not MFU student
North,1,0,1,3.03,11,Not MFU student
Bangkok,1,0,1,3.32,12,Not MFU student
Central,1,0,1,3.05,7,Not MFU student
Central,1,1,1,2.99,5,Not MFU student
North East,1,0,1,3.54,13,Not MFU student
North East,1,1,1,3.36,12,Not MFU student
Bangkok,1,0,1,2.89,17,Not MFU student
Central,1,0,1,3.74,5,Not MFU student
Bangkok,1,0,1,2.89,9,Not MFU student
East,1,0,1,3.91,14,Not MFU student
North East,1,1,1,3.36,13,Not MFU student
Central,1,1,1,3.42,15,Not MFU student
Bangkok,1,0,1,3.12,15,Not MFU student
North,1,1,1,2.94,14,Not MFU student
North East,1,0,1,3.1,12,Not MFU student
North,1,1,1,3.21,12,Not MFU student
East,1,0,1,3.11,21,Not MFU student
Central,1,1,1,3.16,9,Not MFU student
East,1,0,1,3.29,22,Not MFU student
South,1,0,1,3,15,Not MFU student
Bangkok,1,0,1,2.89,8,Not MFU student
Bangkok,1,0,1,3.04,15,Not MFU student
North,1,0,1,3.06,5,Not MFU student
Central,1,0,1,3.34,11,Not MFU student
North,1,0,1,3.48,13,Not MFU student
Central,1,0,1,2.54,12,Not MFU student
North East,1,0,1,3.47,10,Not MFU student
North East,1,0,1,3.44,13,Not MFU student
Central,1,1,1,3.71,17,Not MFU student
North East,1,0,1,3.25,5,Not MFU student
North East,1,0,1,2.79,14,Not MFU student
Bangkok,1,0,1,3.73,7,Not MFU student
East,1,0,1,2.96,18,Not MFU student
North East,1,0,1,3.57,12,Not MFU student
Bangkok,1,1,1,3.42,12,Not MFU student
North East,1,0,1,3.63,29,Not MFU student
South,1,1,1,2.38,27,Not MFU student
Bangkok,1,1,1,3.81,7,Not MFU student
North,1,0,1,3.26,9,Not MFU student
Bangkok,1,0,1,3.56,14,Not MFU student
North,1,0,1,3.37,24,Not MFU student
Bangkok,1,0,1,2.77,7,Not MFU student
Bangkok,1,1,1,3.45,13,Not MFU student
North,1,0,1,3.19,21,Not MFU student
North East,1,0,1,3.63,8,Not MFU student
North,1,0,1,2.8,16,Not MFU student
Bangkok,1,1,1,2.78,13,Not MFU student
Central,1,0,1,3.42,12,Not MFU student
Central,1,1,1,3.44,9,Not MFU student
North East,1,1,1,3.05,12,Not MFU student
Bangkok,1,0,1,2.68,10,Not MFU student
East,1,0,1,3.67,22,Not MFU student
East,1,0,1,3.96,19,Not MFU student
West,1,1,1,3.44,11,Not MFU student
North East,1,0,1,3.59,14,Not MFU student
North East,1,0,1,3.59,13,Not MFU student
North East,1,0,1,2.94,11,Not MFU student
East,1,0,1,3.31,12,Not MFU student
North,1,1,1,3.29,16,Not MFU student
North,1,0,1,3.26,16,Not MFU student
East,1,1,1,2.91,26,Not MFU student
North East,1,0,1,3.28,13,Not MFU student
North,1,0,1,3.41,24,Not MFU student
East,1,0,1,3.67,13,Not MFU student
North East,1,0,1,3.22,13,Not MFU student
Bangkok,1,1,1,2.69,9,Not MFU student
North East,1,0,1,3.68,11,Not MFU student
East,1,0,1,2.99,16,Not MFU student
East,1,0,1,3.13,13,Not MFU student
East,1,0,1,3.71,15,Not MFU student
East,1,0,1,3.38,13,Not MFU student
Bangkok,1,1,1,3.24,19,Not MFU student
North East,1,1,1,3.61,5,Not MFU student
North,1,1,1,3.16,26,Not MFU student
North,1,0,1,3.52,14,Not MFU student
North,1,0,1,3.55,19,Not MFU student
North East,1,0,1,3.97,15,Not MFU student
Central,1,0,1,3.62,26,Not MFU student
Bangkok,1,0,1,3.57,12,Not MFU student
East,1,0,1,3.16,5,Not MFU student
East,1,0,1,3.56,16,Not MFU student
Bangkok,1,0,1,3.54,18,Not MFU student
East,1,1,1,2.6,5,Not MFU student
North East,1,0,1,3.01,22,Not MFU student
North East,1,0,1,3.53,22,Not MFU student
Central,1,1,1,3.04,23,Not MFU student
North,1,0,1,3.26,25,Not MFU student
North,1,1,1,3.34,12,Not MFU student
East,1,0,1,3.14,6,Not MFU student
East,1,1,1,3.59,21,Not MFU student
North East,1,1,1,2.96,24,Not MFU student
Bangkok,1,0,1,3.75,20,Not MFU student
North,1,0,1,3.25,10,Not MFU student
East,1,0,1,2.58,8,Not MFU student
Central,1,0,1,3.38,11,Not MFU student
North,1,0,1,3.83,18,Not MFU student
North East,1,0,1,3.5,27,Not MFU student
Bangkok,1,0,1,2.53,16,Not MFU student
North,1,0,1,3.04,18,Not MFU student
North,1,1,1,2.98,14,Not MFU student
North,1,0,1,3.72,28,Not MFU student
South,1,0,1,2.64,15,Not MFU student
North East,1,0,1,3.55,14,Not MFU student
North,1,0,1,2.56,10,Not MFU student
East,1,0,1,3.24,15,Not MFU student
West,1,0,1,3.27,11,Not MFU student
North East,1,0,1,3.57,18,Not MFU student
North East,1,0,1,3.44,18,Not MFU student
Bangkok,1,1,1,3.250711643,5,Not MFU student
East,1,0,1,3.33,14,Not MFU student
West,1,0,1,3.46,20,Not MFU student
North East,1,1,1,2.95,10,Not MFU student
East,1,0,1,3.3,12,Not MFU student
North East,1,0,1,3.5,17,Not MFU student
North East,1,1,1,3,23,Not MFU student
North East,1,0,1,3.79,17,Not MFU student
North East,1,0,1,3.44,27,Not MFU student
Bangkok,1,1,1,2.51,15,Not MFU student
South,1,0,1,3.08,8,Not MFU student
North East,1,1,1,3.33,21,Not MFU student
East,1,0,1,3.44,19,Not MFU student
North East,1,0,1,2.44,16,Not MFU student
South,1,1,1,2.58,31,Not MFU student
North East,1,0,1,3.21,12,Not MFU student
Bangkok,1,1,1,2.69,17,Not MFU student
Bangkok,1,0,1,2.46,7,Not MFU student
South,1,0,1,2.79,20,Not MFU student
South,1,0,1,3.13,27,Not MFU student
South,1,0,1,3.86,9,Not MFU student
Central,1,0,1,2.77,16,Not MFU student
Central,1,1,1,2.74,11,Not MFU student
East,1,0,1,3.01,20,Not MFU student
East,1,0,1,2.83,9,Not MFU student
East,1,0,1,3.17,11,Not MFU student
North East,1,1,1,2.7,17,Not MFU student
East,1,1,1,3.58,16,Not MFU student
East,1,0,1,2.7,25,Not MFU student
South,1,1,1,2.53,13,Not MFU student
North,1,1,1,2.74,19,Not MFU student
North,1,0,1,2.81,27,Not MFU student
South,1,0,1,2.92,11,Not MFU student
West,1,1,1,3.25,14,Not MFU student
North East,1,0,1,3.16,7,Not MFU student
Central,1,0,1,2.95,16,Not MFU student
North East,1,0,1,3.52,15,Not MFU student
West,1,0,1,3.45,18,Not MFU student
North,1,0,1,3.09,21,Not MFU student
West,1,0,1,3.03,23,Not MFU student
North East,1,0,1,2.8,12,Not MFU student
South,1,0,1,3.36,16,Not MFU student
Bangkok,1,0,1,3.85,16,Not MFU student
Bangkok,1,0,1,3.04,9,Not MFU student
North East,1,0,1,3.99,13,Not MFU student
North East,1,0,1,2.92,17,Not MFU student
North,1,0,1,3.08,10,Not MFU student
North East,1,0,1,2.87,18,Not MFU student
East,1,0,1,3.6,10,Not MFU student
North East,1,0,1,3.29,15,Not MFU student
North,1,1,1,2.88,13,Not MFU student
East,1,0,1,3.42,10,Not MFU student
Central,1,0,1,3.13,10,Not MFU student
Central,1,0,1,2.99,8,Not MFU student
Central,1,0,1,3.32,5,Not MFU student
South,1,0,1,2.98,11,Not MFU student
Central,1,0,1,3.79,12,Not MFU student
North East,1,0,1,3.25,17,Not MFU student
East,1,0,1,3.57,31,Not MFU student
East,1,0,1,3.58,24,Not MFU student
Central,1,0,1,2.87,22,Not MFU student
Central,1,0,1,2.63,20,Not MFU student
South,1,1,1,3.08,26,Not MFU student
North East,1,0,1,3.55,15,Not MFU student
North,1,0,1,3.3,16,Not MFU student
North,1,0,1,3.92,16,Not MFU student
South,1,0,1,3.66,6,Not MFU student
North East,1,1,1,2.81,14,Not MFU student
East,1,1,1,3.4,7,Not MFU student
East,1,0,1,3.19,13,Not MFU student
North,1,0,1,3.35,20,Not MFU student
North East,1,0,1,3.12,9,Not MFU student
North,1,0,1,2.92,15,Not MFU student
Bangkok,1,0,1,3.35,6,Not MFU student
Bangkok,1,0,1,2.82,6,Not MFU student
East,1,1,1,3.31,15,Not MFU student
North,1,0,1,3.82,15,Not MFU student
South,1,0,1,2.71,7,Not MFU student
North East,1,0,1,3.87,12,Not MFU student
North East,1,1,1,2.87,17,Not MFU student
Central,1,0,1,2.86,21,Not MFU student
South,1,0,1,2.55,29,Not MFU student
Central,1,0,1,3.55,28,Not MFU student
Bangkok,1,1,1,2.99,10,Not MFU student
North East,1,0,1,3.59,16,Not MFU student
North,1,0,1,3.8,11,Not MFU student
North,1,0,1,2.54,15,Not MFU student
North,1,0,1,2.89,14,Not MFU student
North,1,0,1,3.29,13,Not MFU student
Central,1,0,1,2.98,20,Not MFU student
North,1,0,1,2.9,12,Not MFU student
North,1,0,1,3.4,20,Not MFU student
North East,1,0,1,3.8,19,Not MFU student
North,1,0,1,3.36,13,Not MFU student
North,1,0,1,2.57,24,Not MFU student
Central,1,0,1,2.99,26,Not MFU student
North,1,0,1,2.9,23,Not MFU student
South,1,0,1,3.23,29,Not MFU student
North East,1,0,1,2.85,13,Not MFU student
North,1,0,1,3.91,18,Not MFU student
Bangkok,1,0,1,3.13,26,Not MFU student
North East,1,0,1,2.62,18,Not MFU student
South,1,0,1,2.97,8,Not MFU student
North,1,0,1,3.29,11,Not MFU student
South,1,0,1,2.98,7,Not MFU student
North East,1,0,1,2.72,10,Not MFU student
North,1,0,1,3.46,5,Not MFU student
North East,1,1,1,2.88,27,Not MFU student
North,1,0,1,2.9,11,Not MFU student
South,1,0,1,3.4,9,Not MFU student
East,1,0,1,3.4,24,Not MFU student
North East,1,0,1,3.81,14,Not MFU student
North East,1,0,1,3.55,10,Not MFU student
North,1,0,1,3.3,5,Not MFU student
North East,1,1,1,3.2,12,Not MFU student
Bangkok,1,0,1,2.98,13,Not MFU student
North East,1,0,1,3.43,13,Not MFU student
South,1,0,1,3.07,11,Not MFU student
North East,1,0,1,2.94,15,Not MFU student
North,1,0,1,3.17,10,Not MFU student
South,1,0,1,3,24,Not MFU student
East,1,0,1,3.09,12,Not MFU student
Bangkok,1,1,1,2.82,15,Not MFU student
North,1,0,1,3.25,5,Not MFU student
North,1,0,1,3.17,17,Not MFU student
Central,1,1,1,2.99,5,Not MFU student
North,1,0,1,3.36,9,Not MFU student
Central,1,0,1,3.03,14,Not MFU student
North East,1,0,1,3.26,20,Not MFU student
North,1,0,1,3.75,14,Not MFU student
North,1,1,1,3.8,10,Not MFU student
North East,1,0,1,2.93,12,Not MFU student
North East,1,0,1,3.33,10,Not MFU student
South,1,0,1,3.62,13,Not MFU student
East,1,1,1,2.61,8,Not MFU student
South,1,1,1,3.15,13,Not MFU student
North East,1,0,1,2.74,11,Not MFU student
South,1,0,1,3.14,20,Not MFU student
Bangkok,1,0,1,2.68,19,Not MFU student
North East,1,0,1,3.3,5,Not MFU student
South,1,0,1,2.93,21,Not MFU student
Central,1,1,1,3.15,14,Not MFU student
Central,1,1,1,2.84,5,Not MFU student
North,1,0,1,2.64,11,Not MFU student
North,1,0,1,2.89,23,Not MFU student
North East,1,0,1,3.23,8,Not MFU student
North East,1,0,1,3.78,20,Not MFU student
North East,1,0,1,2.52,10,Not MFU student
Bangkok,1,0,1,2.93,17,Not MFU student
West,1,0,1,3.22,13,Not MFU student
North East,1,0,1,3.14,26,Not MFU student
North East,1,0,1,3.88,18,Not MFU student
North East,1,1,1,3.18,9,Not MFU student
North East,1,0,1,3.76,11,Not MFU student
North East,1,0,1,3.25,6,Not MFU student
North,1,1,1,2.42,10,Not MFU student
Bangkok,1,0,1,3.11,23,Not MFU student
North East,1,1,1,3.21,15,Not MFU student
North,1,0,1,3.33,9,Not MFU student
North East,1,0,1,3.51,20,Not MFU student
North East,1,0,1,3.61,17,Not MFU student
South,1,0,1,3.47,24,Not MFU student
South,1,0,1,3.67,25,Not MFU student
North,1,0,1,3.46,15,Not MFU student
North,1,0,1,2.91,12,Not MFU student
North,1,1,1,3.57,18,Not MFU student
East,1,1,1,3.57,16,Not MFU student
Bangkok,1,0,1,3.17,20,Not MFU student
South,1,1,1,3.57,13,Not MFU student
South,1,0,1,3.02,9,Not MFU student
South,1,0,1,3.44,23,Not MFU student
South,1,0,1,3.14,20,Not MFU student
South,1,0,1,3.88,19,Not MFU student
South,1,0,1,3.05,14,Not MFU student
South,1,0,1,2.83,17,Not MFU student
South,1,0,1,3.1,7,Not MFU student
South,1,0,1,3.07,10,Not MFU student
South,1,0,1,3.83,19,Not MFU student
South,1,0,1,3.73,20,Not MFU student
South,1,0,1,3.55,12,Not MFU student
South,1,1,1,3.56,14,Not MFU student
South,1,0,1,2.7,8,Not MFU student
South,1,0,1,3.11,14,Not MFU student
South,1,1,1,2.73,15,Not MFU student
South,1,0,1,2.72,11,Not MFU student
South,1,1,1,2.37,26,Not MFU student
South,1,1,1,3.05,17,Not MFU student
South,1,0,1,2.89,11,Not MFU student
South,1,1,1,2.98,8,Not MFU student
South,1,1,1,3.3,16,Not MFU student
South,1,0,1,3.46,22,Not MFU student
South,1,0,1,3.66,12,Not MFU student
South,1,0,1,3.84,8,Not MFU student
South,1,0,1,3.58,14,Not MFU student
South,1,0,1,2.86,15,Not MFU student
South,1,1,1,3.08,19,Not MFU student
South,1,1,1,3.33,10,Not MFU student
South,1,0,1,3.78,15,Not MFU student
South,1,1,1,3.37,22,Not MFU student
South,1,1,1,2.84,8,Not MFU student
South,1,0,1,3.5,16,Not MFU student
South,1,0,1,3.6,11,Not MFU student
South,1,0,1,3.03,16,Not MFU student
South,1,0,1,3.08,18,Not MFU student
South,1,1,1,3.35,9,Not MFU student
South,1,1,1,2.61,5,Not MFU student
South,1,0,1,2.63,15,Not MFU student
South,1,0,1,3.57,17,Not MFU student
South,1,0,1,3.52,9,Not MFU student
South,1,0,1,2.75,19,Not MFU student
South,1,1,1,3.21,15,Not MFU student
South,1,0,1,2.25,5,Not MFU student
North,1,0,2,3.18,10,Not MFU student
North,1,0,2,3.81,9,Not MFU student
Central,1,1,2,2.67,22,Not MFU student
North East,1,1,2,3.46,26,Not MFU student
Central,1,0,2,3.4,7,Not MFU student
North,1,1,2,2.98,18,Not MFU student
Bangkok,1,0,2,2.84,10,Not MFU student
Bangkok,1,1,2,3.18,12,Not MFU student
Bangkok,1,0,2,3.27,26,Not MFU student
North,1,0,2,3.52,17,Not MFU student
Central,1,0,2,3.26,9,Not MFU student
North,1,0,2,3.71,11,Not MFU student
South,1,0,2,2.31,11,Not MFU student
South,1,0,2,3.43,26,Not MFU student
Bangkok,1,0,2,2.77,19,Not MFU student
Central,1,0,2,3.31,12,Not MFU student
North East,1,1,2,3.93,18,Not MFU student
North,1,0,2,3.53,26,Not MFU student
South,1,0,2,2.5,21,Not MFU student
South,1,0,2,3.23,6,Not MFU student
West,1,0,2,2.74,15,Not MFU student
Central,1,0,2,2.86,19,Not MFU student
North East,1,0,2,3.76,17,Not MFU student
South,1,0,2,2.99,16,Not MFU student
North,1,0,2,3.91,8,Not MFU student
North East,1,0,2,2.52,20,Not MFU student
Central,1,0,2,3.29,10,Not MFU student
North,1,0,2,3.63,23,Not MFU student
West,1,0,2,3.76,13,Not MFU student
North East,1,0,2,3.86,16,Not MFU student
North East,1,1,2,2.95,16,Not MFU student
Bangkok,1,0,2,3.22,12,Not MFU student
South,1,0,2,3.54,10,Not MFU student
Bangkok,1,1,2,3.81,17,Not MFU student
West,1,1,2,3.05,5,Not MFU student
South,1,0,2,3.42,11,Not MFU student
Central,1,0,2,2.85,11,Not MFU student
Bangkok,1,0,2,2.94,12,Not MFU student
Bangkok,1,0,2,2.81,12,Not MFU student
Bangkok,1,0,2,3.17,14,Not MFU student
Central,1,0,2,3.13,16,Not MFU student
East,1,0,2,3.16,13,Not MFU student
North East,1,0,2,3.56,16,Not MFU student
Bangkok,1,1,2,2.79,10,Not MFU student
East,1,0,2,3.34,12,Not MFU student
Central,1,0,2,2.88,18,Not MFU student
Bangkok,1,0,2,3.64,7,Not MFU student
East,1,0,2,3.33,21,Not MFU student
Central,1,1,2,2.51,13,Not MFU student
East,1,0,2,3.75,15,Not MFU student
North East,1,0,2,3.78,8,Not MFU student
Central,1,0,2,3.63,14,Not MFU student
South,1,0,2,3.88,13,Not MFU student
Central,1,0,2,2.26,11,Not MFU student
Bangkok,1,0,2,2.85,18,Not MFU student
Bangkok,1,1,2,3.17,21,Not MFU student
Bangkok,1,0,2,3.67,15,Not MFU student
Central,1,0,2,3.44,7,Not MFU student
North East,1,0,2,3.32,16,Not MFU student
East,1,0,2,2.75,11,Not MFU student
North,1,0,2,3,18,Not MFU student
North East,1,0,2,3.43,11,Not MFU student
North,1,0,2,3.21,14,Not MFU student
Bangkok,1,0,2,2.89,13,Not MFU student
Bangkok,1,0,2,2.96,7,Not MFU student
Bangkok,1,0,2,2.41,13,Not MFU student
Central,1,0,2,3.11,11,Not MFU student
North East,1,0,2,3.77,12,Not MFU student
South,1,0,2,2.68,11,Not MFU student
South,1,0,2,2.97,21,Not MFU student
Bangkok,1,0,2,3.17,24,Not MFU student
North,1,1,2,2.71,16,Not MFU student
Central,1,0,2,3.84,11,Not MFU student
Bangkok,1,0,2,3.8,27,Not MFU student
South,1,1,2,3.39,14,Not MFU student
North East,1,0,2,3.43,16,Not MFU student
Central,1,0,2,3.21,17,Not MFU student
South,1,1,2,3.19,15,Not MFU student
North East,1,0,2,4,11,Not MFU student
Bangkok,1,0,2,3.04,6,Not MFU student
East,1,0,2,3.56,24,Not MFU student
East,1,0,2,2.99,12,Not MFU student
Bangkok,1,0,2,3.55,22,Not MFU student
Central,1,1,2,3.1,20,Not MFU student
Bangkok,1,1,2,3.41,9,Not MFU student
Bangkok,1,0,2,2.2,14,Not MFU student
North East,1,0,2,3.5,15,Not MFU student
North East,1,0,2,3.72,13,Not MFU student
North,1,0,2,3.87,8,Not MFU student
Central,1,0,2,2.71,16,Not MFU student
East,1,0,2,2.72,11,Not MFU student
North East,1,0,2,3.18,15,Not MFU student
Bangkok,1,0,2,2.78,6,Not MFU student
South,1,0,2,3.01,21,Not MFU student
South,1,1,2,2.86,19,Not MFU student
Central,1,0,2,3.89,11,Not MFU student
North East,1,0,2,2.87,20,Not MFU student
East,1,1,2,3.04,27,Not MFU student
North East,1,0,2,3.66,14,Not MFU student
North,1,1,2,3.86,19,Not MFU student
West,1,1,2,3.15,5,Not MFU student
South,1,0,2,3.39,20,Not MFU student
East,1,0,2,2.81,20,Not MFU student
South,1,0,2,3.03,16,Not MFU student
South,1,0,2,2.5,12,Not MFU student
West,1,0,2,3.19,15,Not MFU student
East,1,0,2,3.37,18,Not MFU student
Bangkok,1,0,2,2.75,8,Not MFU student
West,1,1,2,3.76,13,Not MFU student
Central,1,0,2,3.91,18,Not MFU student
North,1,1,2,2.72,12,Not MFU student
South,1,0,2,3.9,16,Not MFU student
South,1,0,2,2.64,9,Not MFU student
North East,1,0,2,2.79,17,Not MFU student
Central,1,0,2,2.89,13,Not MFU student
North East,1,0,2,3.57,20,Not MFU student
South,1,0,2,3.16,11,Not MFU student
North,1,1,2,2.84,27,Not MFU student
Central,1,0,2,2.24,10,Not MFU student
Bangkok,1,1,2,3.65,5,Not MFU student
Central,1,0,2,3.62,21,Not MFU student
South,1,0,2,3.52,11,Not MFU student
Bangkok,1,0,2,2.47,9,Not MFU student
East,1,0,2,3.17,18,Not MFU student
Central,1,0,2,2.95,21,Not MFU student
North,1,1,2,3.54,20,Not MFU student
West,1,0,2,3.43,17,Not MFU student
East,1,0,2,2.12,15,Not MFU student
Bangkok,1,0,2,3.81,13,Not MFU student
East,1,0,2,3.7,10,Not MFU student
North,1,0,2,3.27,12,Not MFU student
Bangkok,1,0,2,2.95,16,Not MFU student
South,1,0,2,3.37,23,Not MFU student
Bangkok,1,0,2,3.25,10,Not MFU student
South,1,0,2,2.56,15,Not MFU student
Central,1,0,2,2.83,13,Not MFU student
East,1,0,2,3.22,15,Not MFU student
East,1,0,2,3.8,19,Not MFU student
Central,1,0,2,3.37,16,Not MFU student
South,1,0,2,3.82,8,Not MFU student
East,1,0,2,2.57,21,Not MFU student
North,1,0,2,2.99,14,Not MFU student
Bangkok,1,0,2,2.88,7,Not MFU student
Bangkok,1,0,2,3.64,6,Not MFU student
North East,1,0,2,3.52,11,Not MFU student
North East,1,0,2,3.64,10,Not MFU student
East,1,0,2,2.45,7,Not MFU student
West,1,0,2,3.45,13,Not MFU student
East,1,0,2,3.35,13,Not MFU student
Central,1,1,2,2.67,26,Not MFU student
North,1,0,2,3.17,17,Not MFU student
North,1,1,2,2.98,8,Not MFU student
North,1,0,2,2.7,31,Not MFU student
North,1,0,2,3.41,17,Not MFU student
East,1,0,2,3.21,8,Not MFU student
Central,1,0,2,2.91,10,Not MFU student
North East,1,0,2,3.3,13,Not MFU student
East,1,0,2,3.07,8,Not MFU student
Central,1,1,2,2.87,8,Not MFU student
Bangkok,1,0,2,3.12,18,Not MFU student
Central,1,0,2,3.46,18,Not MFU student
Central,1,0,2,2.95,11,Not MFU student
Bangkok,1,0,2,2.49,19,Not MFU student
South,1,0,2,3.79,10,Not MFU student
West,1,0,2,3.75,22,Not MFU student
West,1,0,2,3.6,22,Not MFU student
East,1,0,2,3.4,16,Not MFU student
North East,1,0,2,2.86,16,Not MFU student
North East,1,0,2,3.59,14,Not MFU student
Central,1,0,2,3.25,7,Not MFU student
Central,1,0,2,3.1,6,Not MFU student
North East,1,0,2,3.22,19,Not MFU student
South,1,0,2,3.22,26,Not MFU student
West,1,0,2,3.04,7,Not MFU student
North,1,1,2,3.93,13,Not MFU student
Bangkok,1,0,2,3.45,13,Not MFU student
South,1,1,2,2.88,20,Not MFU student
Bangkok,1,0,2,2.98,12,Not MFU student
South,1,0,2,3.24,16,Not MFU student
Bangkok,1,0,2,3.71,9,Not MFU student
Central,1,0,2,3.01,12,Not MFU student
Central,1,0,2,2.86,18,Not MFU student
Bangkok,1,0,2,2.46,20,Not MFU student
Central,1,0,2,2.7,17,Not MFU student
South,1,1,2,2.63,15,Not MFU student
South,1,1,2,2.55,14,Not MFU student
South,1,0,2,3.88,29,Not MFU student
North,1,0,2,3.29,10,Not MFU student
Bangkok,1,0,2,2.63,23,Not MFU student
North East,1,0,2,3.72,17,Not MFU student
Central,1,0,2,2.71,12,Not MFU student
Central,1,0,2,3.51,9,Not MFU student
South,1,0,2,2.66,18,Not MFU student
Central,1,0,2,2.76,9,Not MFU student
North,1,0,2,2.91,25,Not MFU student
West,1,0,2,3.36,11,Not MFU student
Bangkok,1,0,2,3.31,16,Not MFU student
North East,1,0,2,3.2,13,Not MFU student
North East,1,0,2,3.02,21,Not MFU student
West,1,0,2,3.5,20,Not MFU student
South,1,0,2,2.94,27,Not MFU student
Bangkok,1,0,2,3.06,12,Not MFU student
South,1,1,2,2.88,14,Not MFU student
South,1,0,2,3.14,18,Not MFU student
North,1,0,2,3.23,13,Not MFU student
Central,1,0,2,2.8,15,Not MFU student
East,1,0,2,3.04,17,Not MFU student
North East,1,0,2,3.31,12,Not MFU student
West,1,0,2,3.61,14,Not MFU student
West,1,1,2,2.71,11,Not MFU student
Central,1,1,2,3.01,16,Not MFU student
South,1,0,2,3.04,17,Not MFU student
North,1,1,2,3.26,20,Not MFU student
West,1,0,2,3.46,13,Not MFU student
West,1,1,2,3.16,14,Not MFU student
North East,1,0,2,3.03,15,Not MFU student
North,1,0,2,3.69,16,Not MFU student
Bangkok,1,1,2,2.9,14,Not MFU student
Central,1,0,2,3.29,15,Not MFU student
Bangkok,1,0,2,3.48,5,Not MFU student
West,1,1,2,2.6,15,Not MFU student
